skillname,PUMA,Normalized Index
ActiveLearning,4204001,0.7446609834565301
ActiveLearning,4204002,0.7254800154866788
ActiveLearning,4500101,0.7287753978758549
ActiveLearning,4500102,0.7406045507198277
ActiveLearning,4500103,0.7419044977885662
ActiveLearning,4500104,0.7542751468916045
ActiveLearning,4500105,0.7349925739770028
ActiveLearning,4500200,0.7327828258641432
ActiveLearning,4500301,0.719016863812894
ActiveLearning,4500302,0.7316595690194779
ActiveLearning,4700600,0.7332328807775811
ActiveLearning,4700700,0.729200961034911
ActiveLearning,4700800,0.7175497929893841
ActiveLearning,4700900,0.7261140413544916
ActiveLearning,4701000,0.7242217091503207
ActiveLearning,4701100,0.7421969335819157
ActiveLearning,4701200,0.7285203005540533
ActiveLearning,4701300,0.7306997892380409
ActiveLearning,4701400,0.7171244247407077
ActiveLearning,4701500,0.7188754008540535
ActiveLearning,4701601,0.7350145715433828
ActiveLearning,4701602,0.7352390118137535
ActiveLearning,4701603,0.7278668454487217
ActiveLearning,4701604,0.7651951991582099
ActiveLearning,4701700,0.7315240928922719
ActiveLearning,4701800,0.7294860816981301
ActiveLearning,4701900,0.7245174485857168
ActiveLearning,4702001,0.7110603899636763
ActiveLearning,4702002,0.7448986141822767
ActiveLearning,4702003,0.7547751454507794
ActiveLearning,4702100,0.7236135787146096
ActiveLearning,4702200,0.7368750658931387
ActiveLearning,4702300,0.7429912105201733
ActiveLearning,4702700,0.721926550736621
ActiveLearning,5151010,0.7237631008307073
ActiveLearning,5151020,0.7261864351184141
ActiveLearning,5151040,0.7320238783722298
ActiveLearning,5151044,0.7193536551380981
ActiveLearning,5151045,0.7422266432401124
ActiveLearning,5151080,0.7295109286111335
ActiveLearning,5151089,0.7488331589364182
ActiveLearning,5151097,0.7176792045442996
ActiveLearning,5151110,0.7250038481528983
ActiveLearning,5400100,0.7215895924655585
ActiveLearning,5400200,0.7266147907558375
ActiveLearning,5400300,0.7391460695525963
ActiveLearning,5400400,0.7375018282720882
ActiveLearning,5400500,0.7187773413663742
ActiveLearning,5400600,0.7227153713028746
ActiveLearning,5400700,0.7301474715345764
ActiveLearning,5400800,0.7245780340745264
ActiveLearning,5400900,0.7361513996854356
ActiveLearning,5401000,0.7292781907127182
ActiveLearning,5401100,0.7324163937111778
ActiveLearning,5401200,0.724868285536217
ActiveLearning,5401300,0.7310448985929004
ActiveListening,0100200,1
ActiveListening,0100301,1
ActiveListening,0100302,1
ActiveListening,0100400,1
ActiveListening,0100500,1
ActiveListening,0100600,1
ActiveListening,0100700,1
ActiveListening,0100800,1
ActiveListening,0100900,1
ActiveListening,0101000,1
ActiveListening,0101100,1
ActiveListening,0101200,1
ActiveListening,0101301,1
ActiveListening,0101302,1
ActiveListening,0101303,1
ActiveListening,0101304,1
ActiveListening,0101305,1
ActiveListening,0101400,1
ActiveListening,0101500,1
ActiveListening,0101600,1
ActiveListening,0101700,1
ActiveListening,0101800,1
ActiveListening,0101900,1
ActiveListening,0102100,1
ActiveListening,1302003,1
ActiveListening,1302004,1
ActiveListening,1302300,1
ActiveListening,1302500,1
ActiveListening,1302600,1
ActiveListening,1302700,1
ActiveListening,1302800,1
ActiveListening,1302900,1
ActiveListening,1303003,1
ActiveListening,1303004,1
ActiveListening,1303101,1
ActiveListening,1303102,1
ActiveListening,1303200,1
ActiveListening,1303300,1
ActiveListening,1303400,1
ActiveListening,1303500,1
ActiveListening,1303700,1
ActiveListening,1303800,1
ActiveListening,1304001,1
ActiveListening,1304002,1
ActiveListening,1304003,1
ActiveListening,1304004,1
ActiveListening,1304005,1
ActiveListening,1304006,1
ActiveListening,1304400,1
ActiveListening,1304500,1
ActiveListening,2100400,1
ActiveListening,2100600,1
ActiveListening,2100700,1
ActiveListening,2100800,1
ActiveListening,2100900,1
ActiveListening,2101000,1
ActiveListening,2101100,1
ActiveListening,2101200,1
ActiveListening,2102100,1
ActiveListening,2102200,1
ActiveListening,2102300,1
ActiveListening,2102700,1
ActiveListening,2102800,1
ActiveListening,2400100,1
ActiveListening,2400200,1
ActiveListening,2800200,1
ActiveListening,2800400,1
ActiveListening,2800500,1
ActiveListening,2800600,1
ActiveListening,2800700,1
ActiveListening,3600403,1
ActiveListening,3600800,1
ActiveListening,3601300,1
ActiveListening,3601400,1
ActiveListening,3601500,1
ActiveListening,3602201,1
ActiveListening,3602202,1
ActiveListening,3602203,1
ActiveListening,3602300,1
ActiveListening,3602401,1
ActiveListening,3602402,1
ActiveListening,3602500,1
ActiveListening,3602600,1
ActiveListening,3700100,1
ActiveListening,3700200,1
ActiveListening,3700300,1
ActiveListening,3701801,1
ActiveListening,3701802,1
ActiveListening,3701803,1
ActiveListening,3701900,1
ActiveListening,3702000,1
ActiveListening,3702100,1
ActiveListening,3702201,1
ActiveListening,3702202,1
ActiveListening,3702300,1
ActiveListening,3702400,1
ActiveListening,3702500,1
ActiveListening,3702600,1
ActiveListening,3702700,1
ActiveListening,3702800,1
ActiveListening,3703001,1
ActiveListening,3703500,1
ActiveListening,3901300,1
ActiveListening,3901400,1
ActiveListening,3901500,1
ActiveListening,3901600,1
ActiveListening,3902000,1
ActiveListening,3902800,1
ActiveListening,3902900,1
ActiveListening,3903000,1
ActiveListening,3903200,1
ActiveListening,3903300,1
ActiveListening,3903400,1
ActiveListening,3903500,1
ActiveListening,3903600,1
ActiveListening,3903700,1
ActiveListening,3903800,1
ActiveListening,3904800,1
ActiveListening,3904900,1
ActiveListening,3905000,1
ActiveListening,3905100,1
ActiveListening,3905200,1
ActiveListening,3905600,1
ActiveListening,3905700,1
ActiveListening,4200101,1
ActiveListening,4200102,1
ActiveListening,4200200,1
ActiveListening,4200300,1
ActiveListening,4200400,1
ActiveListening,4200500,1
ActiveListening,4200600,1
ActiveListening,4200701,1
ActiveListening,4200702,1
ActiveListening,4200801,1
ActiveListening,4200802,1
ActiveListening,4200803,1
ActiveListening,4200900,1
ActiveListening,4201000,1
ActiveListening,4201100,1
ActiveListening,4201200,1
ActiveListening,4201300,1
ActiveListening,4201400,1
ActiveListening,4201501,1
ActiveListening,4201502,1
ActiveListening,4201600,1
ActiveListening,4201701,1
ActiveListening,4201702,1
ActiveListening,4201801,1
ActiveListening,4201802,1
ActiveListening,4201803,1
ActiveListening,4201804,1
ActiveListening,4201805,1
ActiveListening,4201806,1
ActiveListening,4201807,1
ActiveListening,4201900,1
ActiveListening,4202001,1
ActiveListening,4202002,1
ActiveListening,4202003,1
ActiveListening,4202100,1
ActiveListening,4202200,1
ActiveListening,4202301,1
ActiveListening,4202302,1
ActiveListening,4202600,1
ActiveListening,4202701,1
ActiveListening,4202703,1
ActiveListening,4202801,1
ActiveListening,4202802,1
ActiveListening,4202902,1
ActiveListening,4203602,1
ActiveListening,4203702,1
ActiveListening,4203800,1
ActiveListening,4203900,1
ActiveListening,4204001,1
ActiveListening,4204002,1
ActiveListening,4500101,1
ActiveListening,4500102,1
ActiveListening,4500103,1
ActiveListening,4500104,1
ActiveListening,4500105,1
ActiveListening,4500200,1
ActiveListening,4500301,1
ActiveListening,4500302,1
ActiveListening,4700600,1
ActiveListening,4700700,1
ActiveListening,4700800,1
ActiveListening,4700900,1
ActiveListening,4701000,1
ActiveListening,4701100,1
ActiveListening,4701200,1
ActiveListening,4701300,1
ActiveListening,4701400,1
ActiveListening,4701500,1
ActiveListening,4701601,1
ActiveListening,4701602,1
ActiveListening,4701603,1
ActiveListening,4701604,1
ActiveListening,4701700,1
ActiveListening,4701800,1
ActiveListening,4701900,1
ActiveListening,4702001,1
ActiveListening,4702002,1
ActiveListening,4702003,1
ActiveListening,4702100,1
ActiveListening,4702200,1
ActiveListening,4702300,1
ActiveListening,4702700,1
ActiveListening,5151010,1
ActiveListening,5151020,1
ActiveListening,5151040,1
ActiveListening,5151044,1
ActiveListening,5151045,1
ActiveListening,5151080,1
ActiveListening,5151089,1
ActiveListening,5151097,1
ActiveListening,5151110,1
ActiveListening,5400100,1
ActiveListening,5400200,1
ActiveListening,5400300,1
ActiveListening,5400400,1
ActiveListening,5400500,1
ActiveListening,5400600,1
ActiveListening,5400700,1
ActiveListening,5400800,1
ActiveListening,5400900,1
ActiveListening,5401000,1
ActiveListening,5401100,1
ActiveListening,5401200,1
ActiveListening,5401300,1
ComplexProblemSolving,0100200,0.754275775087081
ComplexProblemSolving,0100301,0.7677317051899141
ComplexProblemSolving,0100302,0.7526599381388127
ComplexProblemSolving,0100400,0.7323030877507952
ComplexProblemSolving,0100500,0.7518887359705072
ComplexProblemSolving,0100600,0.7303870405912646
ComplexProblemSolving,0100700,0.73162095574962
ComplexProblemSolving,0100800,0.7403318677070071
ComplexProblemSolving,0100900,0.7182458893319951
ComplexProblemSolving,0101000,0.7250319948378638
ComplexProblemSolving,0101100,0.7185811651135747
ComplexProblemSolving,0101200,0.7406333205300645
ComplexProblemSolving,0101301,0.6889368952159213
ComplexProblemSolving,0101302,0.7093827069043915
ComplexProblemSolving,0101303,0.744334115812443
ComplexProblemSolving,0101304,0.7179419265276477
ComplexProblemSolving,0101305,0.7218026840864005
ComplexProblemSolving,0101400,0.7176399671960481
ComplexProblemSolving,0101500,0.7282217420940473
ComplexProblemSolving,0101600,0.7020724760745649
ComplexProblemSolving,0101700,0.7083004310210227
ComplexProblemSolving,0101800,0.7211115043401853
ComplexProblemSolving,0101900,0.7304805506330112
ComplexProblemSolving,0102100,0.7314325080453602
ComplexProblemSolving,1302003,0.7289562309324208
ComplexProblemSolving,1302004,0.7690478109875855
ComplexProblemSolving,1302300,0.72096543963083215
ComplexProblemSolving,1302500,0.7191643689819657
ComplexProblemSolving,1302600,0.7190256854775049
ComplexProblemSolving,1302700,0.721919170482637
ComplexProblemSolving,1302800,0.7247293431260834
ComplexProblemSolving,1302900,0.7319058227242952
ComplexProblemSolving,1303003,0.7414441914647071
ComplexProblemSolving,1303004,0.7515520823432664
ComplexProblemSolving,1303101,0.7354692050248045
ComplexProblemSolving,1303102,0.7471301514304808
ComplexProblemSolving,1303200,0.7209222436393878
ComplexProblemSolving,1303300,0.7623359648538166
ComplexProblemSolving,1303400,0.7276086472321408
ComplexProblemSolving,1303500,0.7246091470469159
ComplexProblemSolving,1303700,0.7342206310298313
ComplexProblemSolving,1303800,0.7304020879965386
ComplexProblemSolving,1304001,0.7401162390014377
ComplexProblemSolving,1304002,0.741833972726453
ComplexProblemSolving,1304003,0.7285342435944948
ComplexProblemSolving,1304004,0.7354357414994412
ComplexProblemSolving,1304005,0.7238305331569446
ComplexProblemSolving,1304006,0.7286787381253462
ComplexProblemSolving,1304400,0.7230731553617066
ComplexProblemSolving,1304500,0.7305928638494703
ComplexProblemSolving,2100400,0.7205886142403088
ComplexProblemSolving,2100600,0.7151549524849291
ComplexProblemSolving,2100700,0.7170435511558945
ComplexProblemSolving,2100800,0.7084810907441287
ComplexProblemSolving,2100900,0.6978643088875988
ComplexProblemSolving,2101000,0.7113929673708271
ComplexProblemSolving,2101100,0.7118680560602615
ComplexProblemSolving,2101200,0.7289813146752316
ComplexProblemSolving,2102100,0.7246876061814239
ComplexProblemSolving,2102200,0.7123391624442521
ComplexProblemSolving,2102300,0.7297038114805221
ComplexProblemSolving,2102700,0.7168487033369074
ComplexProblemSolving,2102800,0.7253168927336004
ComplexProblemSolving,2400100,0.7128646290423554
ComplexProblemSolving,2400200,0.7283432965763504
ComplexProblemSolving,2800200,0.7138059734433312
ComplexProblemSolving,2800400,0.713219109175295
ComplexProblemSolving,2800500,0.7146691557954062
ComplexProblemSolving,2800600,0.7252118762699928
ComplexProblemSolving,2800700,0.7131834572409768
ComplexProblemSolving,3600403,0.7168823332637201
ComplexProblemSolving,3600800,0.7233565874348739
ComplexProblemSolving,3601300,0.7240664808241756
ComplexProblemSolving,3601400,0.7326814888818832
ComplexProblemSolving,3601500,0.7265272170339264
ComplexProblemSolving,3602201,0.7065366361357133
ComplexProblemSolving,3602202,0.7304503614352619
ComplexProblemSolving,3602203,0.7199427390418194
ComplexProblemSolving,3602300,0.7363399764606152
ComplexProblemSolving,3602401,0.7233428217281147
ComplexProblemSolving,3602402,0.7261893035598701
ComplexProblemSolving,3602500,0.7151293427216853
ComplexProblemSolving,3602600,0.7105838850464862
ComplexProblemSolving,3700100,0.7156423401149381
ComplexProblemSolving,3700200,0.7262321884278272
ComplexProblemSolving,3700300,0.7207546818416334
ComplexProblemSolving,3701801,0.7232004785004358
ComplexProblemSolving,3701802,0.7178231272904297
ComplexProblemSolving,3701803,0.7384311794589226
ComplexProblemSolving,3701900,0.7332136205069356
ComplexProblemSolving,3702000,0.7318249978431484
ComplexProblemSolving,3702100,0.7185430173642843
ComplexProblemSolving,3702201,0.7255854769612138
ComplexProblemSolving,3702202,0.7261955501470461
ComplexProblemSolving,3702300,0.7193572320119921
ComplexProblemSolving,3702400,0.7108604128142119
ComplexProblemSolving,3702500,0.7218001295344817
ComplexProblemSolving,3702600,0.7220434798903607
ComplexProblemSolving,3702700,0.7355663280390813
ComplexProblemSolving,3702800,0.7275294607268689
ComplexProblemSolving,3703001,0.7244926202321433
ComplexProblemSolving,3703500,0.7247697395809487
ComplexProblemSolving,3901300,0.718950992715868
ComplexProblemSolving,3901400,0.7277927168046857
ComplexProblemSolving,3901500,0.7094472418060346
ComplexProblemSolving,3901600,0.7060716512005136
ComplexProblemSolving,3902000,0.7269845942979164
ComplexProblemSolving,3902800,0.7169934114787085
ComplexProblemSolving,3902900,0.7224144320069597
ComplexProblemSolving,3903000,0.7181489624698201
ComplexProblemSolving,3903200,0.70930516562981
ComplexProblemSolving,3903300,0.7251017416084272
ComplexProblemSolving,3903400,0.7238439790288977
ComplexProblemSolving,3903500,0.7133753657477219
ComplexProblemSolving,3903600,0.7262828283963828
ComplexProblemSolving,3903700,0.7107429531470848
ComplexProblemSolving,3903800,0.7277082695559575
ComplexProblemSolving,3904800,0.71897545375201255
ComplexProblemSolving,3904900,0.7241481345273894
ComplexProblemSolving,3905000,0.7047365320978584
ComplexProblemSolving,3905100,0.710448621998847
ComplexProblemSolving,3905200,0.7234299594339965
ComplexProblemSolving,3905600,0.740525759481657
ComplexProblemSolving,3905700,0.7303246495437093
ComplexProblemSolving,4200101,0.7044668777824283
ComplexProblemSolving,4200102,0.7187665501567868
ComplexProblemSolving,4200200,0.7245424948666503
ComplexProblemSolving,4200300,0.7244048350298683
ComplexProblemSolving,4200400,0.7296931789414315
ComplexProblemSolving,4200500,0.7194781480221502
ComplexProblemSolving,4200600,0.7102666243650315
ComplexProblemSolving,4200701,0.7136427327264024
ComplexProblemSolving,4200702,0.7177492914664562
ComplexProblemSolving,4200801,0.7120923250178649
ComplexProblemSolving,4200802,0.703633257445602
ComplexProblemSolving,4200803,0.7213902154083531
ComplexProblemSolving,4200900,0.7116878064518284
ComplexProblemSolving,4201000,0.7150579468218993
ComplexProblemSolving,4201100,0.7183205057445787
ComplexProblemSolving,4201200,0.729726995879157
ComplexProblemSolving,4201300,0.7123202035601595
ComplexProblemSolving,4201400,0.7116145662016008
ComplexProblemSolving,4201501,0.7156286359937886
ComplexProblemSolving,4201502,0.7222403259441214
ComplexProblemSolving,4201600,0.7379836160434571
ComplexProblemSolving,4201701,0.7384724304221282
ComplexProblemSolving,4201702,0.7271440672775572
ComplexProblemSolving,4201801,0.7369314029965717
ComplexProblemSolving,4201802,0.7539328831614176
ComplexProblemSolving,4201803,0.7468621151321138
ComplexProblemSolving,4201804,0.717357965743686
ComplexProblemSolving,4201805,0.7032757053150733
ComplexProblemSolving,4201806,0.7353796041694981
ComplexProblemSolving,4201807,0.7445758239968913
ComplexProblemSolving,4201900,0.715067802426671
ComplexProblemSolving,4202001,0.7362362716460913
ComplexProblemSolving,4202002,0.7248263301164569
ComplexProblemSolving,4202003,0.7287624450491955
ComplexProblemSolving,4202100,0.7107385212169302
ComplexProblemSolving,4202200,0.7155237573220448
ComplexProblemSolving,4202301,0.7246640869053295
ComplexProblemSolving,4202302,0.7354393075126747
ComplexProblemSolving,4202600,0.7220795577696618
ComplexProblemSolving,4202701,0.7299947663109968
ComplexProblemSolving,4202703,0.7253834062112716
ComplexProblemSolving,4202801,0.7345863878413572
ComplexProblemSolving,4202802,0.7298614255611917
ComplexProblemSolving,4202902,0.7252786388152869
ComplexProblemSolving,4203602,0.7271315477631559
ComplexProblemSolving,4203702,0.7269736401359457
ComplexProblemSolving,4203800,0.7218272090094732
ComplexProblemSolving,4203900,0.714530195870179
ComplexProblemSolving,4204001,0.7375526717149546
ComplexProblemSolving,4204002,0.717389025676337
ComplexProblemSolving,4500101,0.7223012287938303
ComplexProblemSolving,4500102,0.7315221529995285
ComplexProblemSolving,4500103,0.7361301320302016
ComplexProblemSolving,4500104,0.741290692803194
ComplexProblemSolving,4500105,0.7257249632127126
ComplexProblemSolving,4500200,0.7220690061349392
ComplexProblemSolving,4500301,0.7162915042473127
ComplexProblemSolving,4500302,0.7271219204580602
ComplexProblemSolving,4700600,0.7360764998782525
ComplexProblemSolving,4700700,0.7236556885245412
ComplexProblemSolving,4700800,0.7172891462484887
ComplexProblemSolving,4700900,0.7216222410159767
ComplexProblemSolving,4701000,0.7156174436475963
ComplexProblemSolving,4701100,0.7272601451408301
ComplexProblemSolving,4701200,0.7190105688328056
ComplexProblemSolving,4701300,0.7193929380529245
ComplexProblemSolving,4701400,0.716846412622293
ComplexProblemSolving,4701500,0.7091566112407955
ComplexProblemSolving,4701601,0.7294014978899904
ComplexProblemSolving,4701602,0.7215612704149038
ComplexProblemSolving,4701603,0.714872049848475
ComplexProblemSolving,4701604,0.7486198693149919
ComplexProblemSolving,4701700,0.7178026654771429
ComplexProblemSolving,4701800,0.7282996179625538
ComplexProblemSolving,4701900,0.7197969762521262
ComplexProblemSolving,4702001,0.7045240932554261
ComplexProblemSolving,4702002,0.7276154154945917
ComplexProblemSolving,4702003,0.7395480749434431
ComplexProblemSolving,4702100,0.7229353783100928
ComplexProblemSolving,4702200,0.7385688993122211
ComplexProblemSolving,4702300,0.731350017579638
ComplexProblemSolving,4702700,0.7198093389209671
ComplexProblemSolving,5151010,0.7157157806668897
ComplexProblemSolving,5151020,0.7198606881733666
ComplexProblemSolving,5151040,0.7228178494501531
ComplexProblemSolving,5151044,0.7084169885010723
ComplexProblemSolving,5151045,0.7319931952176874
ComplexProblemSolving,5151080,0.7200682666026488
ComplexProblemSolving,5151089,0.7411190690529008
ComplexProblemSolving,5151097,0.7128146586071293
ComplexProblemSolving,5151110,0.7187273048611251
ComplexProblemSolving,5400100,0.709662166209167
ComplexProblemSolving,5400200,0.7198045580271377
ComplexProblemSolving,5400300,0.7265959903611036
ComplexProblemSolving,5400400,0.7301799032692671
ComplexProblemSolving,5400500,0.7174440024901196
ComplexProblemSolving,5400600,0.7175272389343258
ComplexProblemSolving,5400700,0.717083931041581
ComplexProblemSolving,5400800,0.7031042905439678
ComplexProblemSolving,5400900,0.7163943517648527
ComplexProblemSolving,5401000,0.7116851690715843
ComplexProblemSolving,5401100,0.7227544939707993
ComplexProblemSolving,5401200,0.7086508165812049
ComplexProblemSolving,5401300,0.72279628717196
Coordination,0100200,0.8215771156158663
Coordination,0100301,0.806543718816619
Coordination,0100302,0.8192818565213061
Coordination,0100400,0.8464885418173947
Coordination,0100500,0.8391098738691679
Coordination,0100600,0.831452687578326
Coordination,0100700,0.8443458271480383
Coordination,0100800,0.8354735521838551
Coordination,0100900,0.8432874208061838
Coordination,0101000,0.8457817144561451
Coordination,0101100,0.8343488025389402
Coordination,0101200,0.81006577295846
Coordination,0101301,0.833306436250867
Coordination,0101302,0.8178068175896048
Coordination,0101303,0.8080829825947575
Coordination,0101304,0.8183579035245799
Coordination,0101305,0.8213407782793892
Coordination,0101400,0.8392614834193165
Coordination,0101500,0.8282831875097701
Coordination,0101600,0.827213785630915
Coordination,0101700,0.8353466670264438
Coordination,0101800,0.8333081361935415
Coordination,0101900,0.827615636846927
Coordination,0102100,0.8312886271096579
Coordination,1302003,0.8062067530529917
Coordination,1302004,0.8172718092698933
Coordination,1302300,0.8369792991324795
Coordination,1302500,0.8388280432082448
Coordination,1302600,0.83201684402184
Coordination,1302700,0.8541054344930818
Coordination,1302800,0.8434527438459878
Coordination,1302900,0.8291313561908762
Coordination,1303003,0.8105429206651215
Coordination,1303004,0.8199298197050408
Coordination,1303101,0.8200192258242068
Coordination,1303102,0.8218218208320869
Coordination,1303200,0.8385933886470311
Coordination,1303300,0.8132475437868836
Coordination,1303400,0.8345353393952878
Coordination,1303500,0.8428063036067406
Coordination,1303700,0.8287046245770794
Coordination,1303800,0.8328189533005618
Coordination,1304001,0.8123287504465707
